Zip Code,47697.87193496802
2012-08,0.25018061286456394
2012-09,0.27823117394678837
2012-10,0.29636295009356467
2012-11,0.35529735119393535
2012-12,0.3941560263549686
2013-01,0.3472868395506028
2013-02,0.36159940412580904
2013-03,0.4653638778763413
2013-04,0.4996304743442464
2013-05,0.4992863441996572
2013-06,0.48633705986567427
2013-07,0.5027029712806856
2013-08,0.5049736983704228
2013-09,0.44386186770080066
2013-10,0.40549464876872726
2013-11,0.3859001017226715
2013-12,0.43874805907077524
2014-01,0.3890877564488142
2014-02,0.3350760202790296
2014-03,0.35245476310904394
2014-04,0.3737855721761863
2014-05,0.3486618472749643
2014-06,0.3255877449191599
2014-07,0.33508365564708437
2014-08,0.3482398917788958
2014-09,0.31590007819223387
2014-10,0.3392500241593139
2014-11,0.37624139815108093
2014-12,0.4148643892474006
2015-01,0.36522786777886485
2015-02,0.3392935450654968
2015-03,0.38394822109442556
2015-04,0.4481410125409404
2015-05,0.4324497554293373
2015-06,0.3826099537183718
2015-07,0.38862373354709095
2015-08,0.39369046227657434
2015-09,0.40577616152372786
2015-10,0.3857985335384684
2015-11,0.390575865355108
2015-12,0.4502353926011497
2016-01,0.45231072587861243
2016-02,0.4139870621845343
2016-03,0.45470493984964716
2016-04,0.532677824336144
2016-05,0.5012012050591896
2016-06,0.4707528525111547
2016-07,0.48873757707604437
2016-08,0.501167762304359
2016-09,0.49853089891252217
2016-10,0.5345491046287448
2016-11,0.5371295529809114
2016-12,0.6013982324182872
2017-01,0.6017854478077808
2017-02,0.5419689037902174
2017-03,0.5811542480804598
2017-04,0.6552190287706648
2017-05,0.5927973357325286
2017-06,0.44754860741714403
2017-07,0.414312043605685
2017-08,0.4614943927564076
2017-09,0.522945303242493
2017-10,0.4988068604970687
2017-11,0.43471339981782287
2017-12,0.4546844438781249
2018-01,0.7429503054697655
2018-02,0.933985991956934
2018-03,0.7767702425712419
2018-04,0.5928667975672083
2018-05,0.6213388703892955
2018-06,0.5123281011929858
2018-07,0.4537600955690916
2018-08,0.49702591719298317
2018-09,0.6517336977275858
2018-10,0.7176912802610076
2018-11,0.6447238242391019
2018-12,0.585758179658846
2019-01,0.512642359439677
2019-02,0.3794712887479107
2019-03,0.020222598845029967
2019-04,-0.2194075951030128
2019-05,-0.12540485697742054
2019-06,0.1634413699403682
2019-07,0.32431634149099836
2019-08,0.2789953297066237
